56,-3.078182278076949,-0.4503631615917102,-0.06931715062340579
57,-3.086850341610879,-0.4602109259860481,-0.07070388300699063
58,-3.096185560660871,-0.4704588023424381,-0.06816353379494751
59,-3.105700324748334,-0.479729526444272,-0.06699932158997353
60,-3.11448743254164,-0.4899766533281291,-0.06471062750247618
61,-3.123296610293177,-0.5003343928118694,-0.06572884725767073
62,-3.133659229868984,-0.5108010713755665,-0.06917474543400511
63,-3.142374812875494,-0.5208441891688219,-0.06784056920552281
64,-3.15147711681368,-0.5310410103905019,-0.06415391187648789
65,-3.15951047120243,-0.5394686461770539,-0.06672000725235698
66,-3.167879179011761,-0.5490114581624167,-0.06590226828808442
67,-3.177203963018159,-0.5595399510620437,-0.06994359855390274
68,-3.186404443911574,-0.5714783708748068,-0.06567524426244359
69,-3.194706779519662,-0.5804071930888434,-0.06545550931560855
70,-3.202395035047091,-0.5888276108828604,-0.0688593885954418
71,-3.209910670732952,-0.5963955958934295,-0.06659874303575421
72,-3.218052504054421,-0.6057754255234763,-0.06801320515579019
73,-3.225919432861434,-0.613797048446693,-0.06951285147810246
74,-3.234699373750038,-0.6251222852019334,-0.07084454097571488
75,-3.242540578204845,-0.6347906555561715,-0.06970321074977966
76,-3.250756177761248,-0.6436027372743534,-0.07098595875359147
77,-3.258570264004491,-0.6533314932501565,-0.06901436305896078
78,-3.265798573687991,-0.660510845665196,-0.06968611086325471
79,-3.273526757606321,-0.6691515219522041,-0.06576619986411956
80,-3.280465415221868,-0.6764433212528644,-0.06395276644094386
81,-3.28822175607156,-0.6852217846610652,-0.06487907729186931
82,-3.294604858509439,-0.6918467973239586,-0.06405063365439369
83,-3.302527889442746,-0.7011482026412902,-0.06534852003520694
84,-3.309221223897494,-0.7075364462559551,-0.06755400305932009
85,-3.315474947635802,-0.7137897819774269,-0.06686154798702214
86,-3.322986454101843,-0.7231323707725575,-0.06935439502327906
87,-3.329843655572699,-0.7307221663745964,-0.07227478174328161
88,-3.335458574200396,-0.7369929966210121,-0.07361179706939788
89,-3.341231519217679,-0.7433995703929636,-0.0757743805445336
90,-3.346796224869863,-0.7495314436769466,-0.07567657202626502
91,-3.354124118410715,-0.7593722793778265,-0.07919777002937907
92,-3.360269430161173,-0.7663433484345225,-0.0786951703934477
93,-3.366121784957878,-0.7724439143443939,-0.07907359939651647
94,-3.371753882705702,-0.7785986417684448,-0.07849637964492867
95,-3.377671660792927,-0.7849366692904068,-0.07577941454607424
96,-3.382770682082771,-0.7899942039369869,-0.07695297902229953
97,-3.388021553129761,-0.7957753212346221,-0.07803353408922553
98,-3.394390262620606,-0.8025202848540129,-0.07757471901186475
99,-3.400669138380998,-0.8104078812336077,-0.0778876260712032
100,-3.406317718002998,-0.8167667300044091,-0.07891341572324755
101,-3.410839037271984,-0.8213966567982314,-0.07834889776015967
